IVIRFSIGGEN_ATTR_FREQUENCY,1250001,ViReal64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IVIRFSIGGEN_ATTR_POWER_LEVEL,1250002,ViReal64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IVIRFSIGGEN_ATTR_ALC_ENABLED,1250003,ViBoolean,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IVIRFSIGGEN_ATTR_OUTPUT_ENABLED,1250004,ViBoolean,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IVIRFSIGGEN_ATTR_AM_ENABLED,1250011,ViBoolean,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IVIRFSIGGEN_ATTR_AM_SOURCE,1250012,ViString,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IVIRFSIGGEN_ATTR_AM_SCALING,1250013,ViInt32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IVIRFSIGGEN_ATTR_AM_EXTERNAL_COUPLING,1250014,ViInt32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IVIRFSIGGEN_ATTR_AM_NOMINAL_VOLTAGE,1250015,ViReal64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IVIRFSIGGEN_ATTR_AM_DEPTH,1250016,ViReal64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IVIRFSIGGEN_ATTR_FM_ENABLED,1250021,ViBoolean,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IVIRFSIGGEN_ATTR_FM_SOURCE,1250022,ViString,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IVIRFSIGGEN_ATTR_FM_EXTERNAL_COUPLING,1250023,ViInt32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IVIRFSIGGEN_ATTR_FM_NOMINAL_VOLTAGE,1250024,ViReal64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IVIRFSIGGEN_ATTR_FM_DEVIATION,1250025,ViReal64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IVIRFSIGGEN_ATTR_PM_ENABLED,1250031,ViBoolean,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IVIRFSIGGEN_ATTR_PM_SOURCE,1250032,ViString,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IVIRFSIGGEN_ATTR_PM_EXTERNAL_COUPLING,1250033,ViInt32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IVIRFSIGGEN_ATTR_PM_NOMINAL_VOLTAGE,1250034,ViReal64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IVIRFSIGGEN_ATTR_PM_DEVIATION,1250035,ViReal64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IVIRFSIGGEN_ATTR_ANALOG_MODULATION_SOURCE_COUNT,1250041,ViInt32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IVIRFSIGGEN_ATTR_PULSE_MODULATION_ENABLED,1250051,ViBoolean,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IVIRFSIGGEN_ATTR_PULSE_MODULATION_SOURCE,1250052,ViInt32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IVIRFSIGGEN_ATTR_PULSE_MODULATION_EXTERNAL_POLARITY,1250053,ViInt32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IVIRFSIGGEN_ATTR_ACTIVE_LF_GENERATOR,1250101,ViString,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IVIRFSIGGEN_ATTR_LF_GENERATOR_COUNT,1250104,ViInt32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IVIRFSIGGEN_ATTR_LF_GENERATOR_FREQUENCY,1250102,ViReal64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IVIRFSIGGEN_ATTR_LF_GENERATOR_WAVEFORM,1250103,ViInt32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IVIRFSIGGEN_ATTR_LF_GENERATOR_OUTPUT_AMPLITUDE,1250111,ViReal64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IVIRFSIGGEN_ATTR_LF_GENERATOR_OUTPUT_ENABLED,1250112,ViBoolean,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IVIRFSIGGEN_ATTR_PULSE_INTERNAL_TRIGGER_PERIOD,1250121,ViReal64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IVIRFSIGGEN_ATTR_PULSE_WIDTH,1250122,ViReal64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IVIRFSIGGEN_ATTR_PULSE_GATING_ENABLED,1250123,ViBoolean,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IVIRFSIGGEN_ATTR_PULSE_TRIGGER_SOURCE,1250124,ViInt32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IVIRFSIGGEN_ATTR_PULSE_EXTERNAL_TRIGGER_SLOPE,1250125,ViInt32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IVIRFSIGGEN_ATTR_PULSE_EXTERNAL_TRIGGER_DELAY,1250126,ViReal64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IVIRFSIGGEN_ATTR_PULSE_DOUBLE_ENABLED,1250131,ViBoolean,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IVIRFSIGGEN_ATTR_PULSE_DOUBLE_DELAY,1250132,ViReal64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IVIRFSIGGEN_ATTR_PULSE_OUTPUT_POLARITY,1250141,ViInt32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IVIRFSIGGEN_ATTR_PULSE_OUTPUT_ENABLED,1250142,ViBoolean,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
